,Year_0,row_id,Ranking,Choice
4578,2022,2022_566,4,Flexible working hours
4584,2022,2022_572,4,Desire to work in a research environment
4586,2022,2022_574,4,Opportunity for career advancement
4588,2022,2022_576,4,Desire to work in a research environment
4589,2022,2022_577,4,Freedom to choose own working practices
4590,2022,2022_578,4,The salary
4591,2022,2022_579,4,Flexible working hours
4597,2022,2022_585,4,Ability to work across disciplines
4598,2022,2022_586,4,Freedom to choose own working practices
4600,2022,2022_588,4,Desire to work in a research environment
4601,2022,2022_589,4,Ability to work across disciplines
4605,2022,2022_593,4,Flexible working hours
4606,2022,2022_594,4,Flexible working hours
4607,2022,2022_595,4,Freedom to choose own working practices
4609,2022,2022_597,4,Flexible working hours
4610,2022,2022_598,4,Opportunity for career advancement
4611,2022,2022_599,4,I want to learn new skills
4612,2022,2022_600,4,Opportunity to develop software
4613,2022,2022_601,4,Flexible working hours
4615,2022,2022_603,4,Opportunity for career advancement
4617,2022,2022_605,4,Ability to work across disciplines
4619,2022,2022_607,4,The salary
4621,2022,2022_609,4,Ability to work across disciplines
4622,2022,2022_610,4,The salary
4626,2022,2022_614,4,Freedom to choose own working practices
4627,2022,2022_615,4,Desire to advance research
4628,2022,2022_616,4,Flexible working hours
4630,2022,2022_618,4,I want to learn new skills
4632,2022,2022_620,4,Flexible working hours
4634,2022,2022_622,4,Desire to advance research
4636,2022,2022_624,4,Freedom to choose own working practices
4637,2022,2022_625,4,Flexible working hours
4638,2022,2022_626,4,Desire to work in a research environment
4639,2022,2022_627,4,Desire to work in a research environment
4640,2022,2022_628,4,The salary
4641,2022,2022_629,4,The salary
4643,2022,2022_631,4,The salary
4645,2022,2022_633,4,Ability to work across disciplines
4647,2022,2022_635,4,Flexible working hours
4649,2022,2022_637,4,I want to learn new skills
4650,2022,2022_638,4,The salary
4651,2022,2022_639,4,Ability to work across disciplines
4652,2022,2022_640,4,Flexible working hours
4653,2022,2022_641,4,I want to learn new skills
4654,2022,2022_642,4,Freedom to choose own working practices
4655,2022,2022_643,4,Opportunity to develop software
4657,2022,2022_645,4,Ability to work across disciplines
4659,2022,2022_647,4,The salary
4660,2022,2022_648,4,Opportunity to develop software
4661,2022,2022_649,4,Opportunity to develop software
4663,2022,2022_651,4,Desire to work in a research environment
4665,2022,2022_653,4,Ability to work across disciplines
4666,2022,2022_654,4,I want to learn new skills
4676,2022,2022_664,4,Desire to advance research
4677,2022,2022_665,4,Opportunity for career advancement
4678,2022,2022_666,4,Desire to advance research
4680,2022,2022_668,4,Opportunity for career advancement
4681,2022,2022_669,4,I want to learn new skills
4682,2022,2022_670,4,Flexible working hours
4683,2022,2022_671,4,Opportunity for career advancement
4684,2022,2022_672,4,Ability to work across disciplines
4686,2022,2022_674,4,Freedom to choose own working practices
4688,2022,2022_676,4,I want to learn new skills
4689,2022,2022_677,4,Ability to work across disciplines
4690,2022,2022_678,4,Opportunity for career advancement
4694,2022,2022_682,4,Freedom to choose own working practices
4695,2022,2022_683,4,I want to learn new skills
4696,2022,2022_684,4,I want to learn new skills
4699,2022,2022_687,4,Ability to work across disciplines
4700,2022,2022_688,4,Flexible working hours
4703,2022,2022_691,4,Desire to advance research
4704,2022,2022_692,4,I want to learn new skills
4705,2022,2022_693,4,Ability to work across disciplines
4706,2022,2022_694,4,Opportunity to develop software
4707,2022,2022_695,4,Ability to work across disciplines
4708,2022,2022_696,4,Freedom to choose own working practices
4709,2022,2022_697,4,Freedom to choose own working practices
4710,2022,2022_698,4,Desire to work in a research environment
4711,2022,2022_699,4,Flexible working hours
4714,2022,2022_702,4,Desire to work in a research environment
4717,2022,2022_705,4,The salary
4720,2022,2022_708,4,The salary
4721,2022,2022_709,4,Freedom to choose own working practices
4722,2022,2022_710,4,Ability to work across disciplines
4724,2022,2022_712,4,Opportunity for career advancement
4725,2022,2022_713,4,Desire to work in a research environment
4726,2022,2022_714,4,Desire to work in a research environment
4728,2022,2022_716,4,Ability to work across disciplines
4729,2022,2022_717,4,I want to learn new skills
4734,2022,2022_722,4,I want to learn new skills
4735,2022,2022_723,4,Flexible working hours
4736,2022,2022_724,4,I want to learn new skills
4737,2022,2022_725,4,Freedom to choose own working practices
4738,2022,2022_726,4,Ability to work across disciplines
4739,2022,2022_727,4,Desire to work in a research environment
4740,2022,2022_728,4,Ability to work across disciplines
4742,2022,2022_730,4,Opportunity for career advancement
4743,2022,2022_731,4,Ability to work across disciplines
4747,2022,2022_735,4,The salary
4748,2022,2022_736,4,Ability to work across disciplines
4750,2022,2022_738,4,Desire to work in a research environment
4751,2022,2022_739,4,Freedom to choose own working practices
4752,2022,2022_740,4,Desire to advance research
4754,2022,2022_742,4,Flexible working hours
4755,2022,2022_743,4,Flexible working hours
4756,2022,2022_744,4,Flexible working hours
4757,2022,2022_745,4,I want to learn new skills
4758,2022,2022_746,4,Flexible working hours
4759,2022,2022_747,4,Freedom to choose own working practices
4760,2022,2022_748,4,Opportunity for career advancement
4763,2022,2022_751,4,Flexible working hours
4766,2022,2022_754,4,Ability to work across disciplines
4767,2022,2022_755,4,Desire to work in a research environment
4769,2022,2022_757,4,Opportunity to develop software
4770,2022,2022_758,4,Desire to advance research
4771,2022,2022_759,4,Flexible working hours
4772,2022,2022_760,4,Opportunity to develop software
4775,2022,2022_763,4,The salary
4776,2022,2022_764,4,Desire to advance research
4779,2022,2022_767,4,Opportunity to develop software
4782,2022,2022_770,4,Freedom to choose own working practices
4783,2022,2022_771,4,The salary
4784,2022,2022_772,4,Desire to work in a research environment
4785,2022,2022_773,4,Opportunity for career advancement
4789,2022,2022_777,4,I want to learn new skills
4790,2022,2022_778,4,Opportunity for career advancement
4791,2022,2022_779,4,Freedom to choose own working practices
4792,2022,2022_780,4,Flexible working hours
4793,2022,2022_781,4,Opportunity to develop software
4794,2022,2022_782,4,The salary
4795,2022,2022_783,4,Flexible working hours
4796,2022,2022_784,4,Freedom to choose own working practices
4798,2022,2022_786,4,Opportunity to develop software
4799,2022,2022_787,4,Opportunity for career advancement
4800,2022,2022_788,4,Freedom to choose own working practices
4802,2022,2022_790,4,Flexible working hours
4803,2022,2022_791,4,I want to learn new skills
4808,2022,2022_796,4,The salary
4809,2022,2022_797,4,Flexible working hours
4810,2022,2022_798,4,I want to learn new skills
4811,2022,2022_799,4,Opportunity to develop software
4812,2022,2022_800,4,Opportunity to develop software
4813,2022,2022_801,4,Flexible working hours
4815,2022,2022_803,4,I want to learn new skills
4816,2022,2022_804,4,Opportunity for career advancement
4818,2022,2022_806,4,The salary
4819,2022,2022_807,4,I want to learn new skills
4821,2022,2022_809,4,Ability to work across disciplines
4822,2022,2022_810,4,Flexible working hours
4825,2022,2022_813,4,Desire to work in a research environment
4828,2022,2022_816,4,Desire to work in a research environment
4829,2022,2022_817,4,I want to learn new skills
4831,2022,2022_819,4,The salary
4832,2022,2022_820,4,I want to learn new skills
4841,2022,2022_829,4,I want to learn new skills
4843,2022,2022_831,4,The salary
4844,2022,2022_832,4,I want to learn new skills
4845,2022,2022_833,4,Desire to advance research
4846,2022,2022_834,4,I want to learn new skills
4847,2022,2022_835,4,Ability to work across disciplines
4850,2022,2022_838,4,Desire to advance research
4851,2022,2022_839,4,Ability to work across disciplines
4854,2022,2022_842,4,Flexible working hours
4855,2022,2022_843,4,I want to learn new skills
4858,2022,2022_846,4,The salary
4859,2022,2022_847,4,Opportunity to develop software
4860,2022,2022_848,4,Ability to work across disciplines
4861,2022,2022_849,4,Flexible working hours
4863,2022,2022_851,4,Opportunity for career advancement
4867,2022,2022_855,4,The salary
4868,2022,2022_856,4,Ability to work across disciplines
4869,2022,2022_857,4,Ability to work across disciplines
4870,2022,2022_858,4,Desire to advance research
4871,2022,2022_859,4,Flexible working hours
4872,2022,2022_860,4,I want to learn new skills
4873,2022,2022_861,4,Desire to work in a research environment
4875,2022,2022_863,4,Opportunity to develop software
4876,2022,2022_864,4,The salary
4879,2022,2022_867,4,Freedom to choose own working practices
4880,2022,2022_868,4,Freedom to choose own working practices
4881,2022,2022_869,4,Flexible working hours
4886,2022,2022_874,4,Desire to work in a research environment
4890,2022,2022_878,4,Flexible working hours
4891,2022,2022_879,4,I want to learn new skills
4892,2022,2022_880,4,I want to learn new skills
4894,2022,2022_882,4,The salary
4895,2022,2022_883,4,The salary
4896,2022,2022_884,4,I want to learn new skills
4899,2022,2022_887,4,Desire to advance research
4900,2022,2022_888,4,Opportunity to develop software
4902,2022,2022_890,4,Desire to work in a research environment
4903,2022,2022_891,4,Ability to work across disciplines
4904,2022,2022_892,4,Desire to work in a research environment
4906,2022,2022_894,4,Opportunity for career advancement
4909,2022,2022_897,4,Opportunity for career advancement
4910,2022,2022_898,4,Desire to advance research
4911,2022,2022_899,4,The salary
4912,2022,2022_900,4,Desire to work in a research environment
4913,2022,2022_901,4,Desire to work in a research environment
4916,2022,2022_904,4,I want to learn new skills
4917,2022,2022_905,4,Flexible working hours
4918,2022,2022_906,4,Desire to advance research
4920,2022,2022_908,4,Opportunity for career advancement
4922,2022,2022_910,4,Ability to work across disciplines
4923,2022,2022_911,4,The salary
4924,2022,2022_912,4,Flexible working hours
4926,2022,2022_914,4,Ability to work across disciplines
4927,2022,2022_915,4,Flexible working hours
4928,2022,2022_916,4,The salary
4929,2022,2022_917,4,Desire to work in a research environment
4930,2022,2022_918,4,Flexible working hours
4931,2022,2022_919,4,Freedom to choose own working practices
4932,2022,2022_920,4,Desire to work in a research environment
4933,2022,2022_921,4,Freedom to choose own working practices
4934,2022,2022_922,4,The salary
4939,2022,2022_927,4,Freedom to choose own working practices
4940,2022,2022_928,4,Desire to advance research
4941,2022,2022_929,4,Freedom to choose own working practices
4942,2022,2022_930,4,Opportunity to develop software
4943,2022,2022_931,4,Freedom to choose own working practices
4945,2022,2022_933,4,The salary
4946,2022,2022_934,4,Opportunity for career advancement
4947,2022,2022_935,4,Desire to advance research
4948,2022,2022_936,4,Freedom to choose own working practices
4950,2022,2022_938,4,Desire to advance research
4951,2022,2022_939,4,Flexible working hours
4952,2022,2022_940,4,Freedom to choose own working practices
4953,2022,2022_941,4,Flexible working hours
4955,2022,2022_943,4,Flexible working hours
4956,2022,2022_944,4,Opportunity to develop software
4957,2022,2022_945,4,The salary
4958,2022,2022_946,4,The salary
4959,2022,2022_947,4,Opportunity to develop software
4960,2022,2022_948,4,Opportunity for career advancement
4961,2022,2022_949,4,Flexible working hours
4966,2022,2022_954,4,Flexible working hours
4969,2022,2022_957,4,Flexible working hours
4970,2022,2022_958,4,Opportunity for career advancement
4971,2022,2022_959,4,Ability to work across disciplines
4972,2022,2022_960,4,Opportunity for career advancement
4973,2022,2022_961,4,Ability to work across disciplines
4974,2022,2022_962,4,Opportunity for career advancement
4975,2022,2022_963,4,Freedom to choose own working practices
